id,timestamp,country,platform_fee,ai_price,advanced_price,basic_marketing_price,basic_utility_price,user_name,currency,ai_rate_card_price,advanced_rate_card_price,basic_marketing_rate_card_price,basic_utility_rate_card_price,ai_volume,advanced_volume,basic_marketing_volume,basic_utility_volume,bot_ui_manday_rate,custom_ai_manday_rate,bot_ui_mandays,custom_ai_mandays,calculation_id,calculation_route,committed_amount,region,voice_notes_price,voice_notes_model,voice_notes_rate,channel_type,voice_mandays,voice_dev_cost,voice_platform_fee,whatsapp_setup_fee,pstn_inbound_ai_minutes,pstn_inbound_committed,pstn_outbound_ai_minutes,pstn_outbound_committed,pstn_manual_minutes,pstn_manual_committed,whatsapp_voice_outbound_minutes,whatsapp_voice_inbound_minutes,voice_cost_pstn_inbound,voice_cost_pstn_outbound,voice_cost_pstn_manual,voice_cost_wa_outbound,voice_cost_wa_inbound,voice_total_cost,ai_agent_model,ai_agent_complexity
735,2025-11-27 12:54:17.219620,India,150000.0,1.0,0.45,0.12,0.024,kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,9.5,0.0,ce69be49-a7a5-48a2-a888-3985ea9c9f44,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
734,2025-11-26 06:12:49.774527,India,200000.0,1.0,0.15,0.15,0.03,Ankit,₹,1.0,0.15,0.15,0.03,0.0,32500000.0,0.0,0.0,20000.0,30000.0,1.0,0.0,BREAKFAST-MARGHERITA-6C6B1EAD,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
733,2025-11-24 08:50:06.803512,India,100000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,2.5,0.0,TANDOORI-CURRY-BREAKFAST-5D44063C,volumes,0.0,West,No,,,text_only,,,,,,,,,,,,,,,,,,,,
732,2025-11-20 10:49:44.292507,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit Kanwara,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,0.0,0.0,300.0,420.0,8.5,0.0,9edf7521-38d4-4e0e-9b6e-3fa3cf099a2b,volumes,0.0,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
731,2025-11-19 08:36:47.757294,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,BREAKFAST-MARGHERITA-CHAI-TIME-D180F978,volumes,,North,No,,,voice_only,4.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,,
730,2025-11-18 11:25:39.936677,India,150000.0,1.0,0.5,0.15,0.03,kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,LUNCH-MASALA-PLAIN-JANE-185B3C31,volumes,,South,No,,,voice_only,36.8,1104000.0,0.0,0.0,10000.0,10000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,45000.0,240000.0,0.0,0.0,0.0,1389000.0,,
729,2025-11-18 11:21:38.257134,India,150000.0,0.95,0.5,0.15,0.03,Kat,₹,0.95,0.5,0.15,0.03,100000.0,0.0,0.0,0.0,20000.0,30000.0,13.5,0.0,CHEESE-LUNCH-865DCAD8,volumes,,South,No,,,voice_only,33.8,1013999.9999999999,0.0,0.0,50000.0,100000.0,40000.0,100000.0,0.0,0.0,0.0,0.0,225000.0,192000.0,0.0,0.0,0.0,1431000.0,,
728,2025-11-17 11:19:53.300108,India,150000.0,0.95,0.5,0.15,0.03,Ankit,₹,0.95,0.5,0.15,0.03,60000.0,0.0,0.0,0.0,20000.0,30000.0,1.0,10.0,LUNCH-TANDOORI-PLAIN-JANE-36CAE6D8,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
727,2025-11-16 03:24:47.133911,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,30000.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,e28bc23b-d43c-4825-b358-acb74bb7a33d,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
726,2025-11-16 03:00:46.843151,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,MIDNIGHT-SNACK-PLAIN-JANE-GARAM-1EE96FDF,volumes,,North,No,,,voice_only,4.0,120000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,150000.0,,
725,2025-11-14 09:40:21.881666,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,11.5,0.0,MASALA-PLAIN-JANE-BREAKFAST-B106FA27,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
724,2025-11-14 05:13:02.897538,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,PLAIN-JANE-MIDNIGHT-SNACK-213DA0DF,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
723,2025-11-13 10:34:50.992470,India,250000.0,1.0,0.45,0.12,0.024,kat,₹,1.0,0.45,0.12,0.024,0.0,100000.0,100000.0,100000.0,20000.0,30000.0,9.5,0.0,9279bb48-db7d-4047-8679-45eb735cc324,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
722,2025-11-13 09:30:43.589159,India,200000.0,1.0,0.35,0.15,0.03,Puru,₹,1.0,0.35,0.15,0.03,0.0,200000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,BREAKFAST-ROTI-PANEER-ED279920,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,,
721,2025-11-13 09:28:24.859330,India,200000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,ROTI-MARGHERITA-BREAKFAST-A3EF615C,volumes,0.0,West,No,,,text_only,,,,,,,,,,,,,,,,,,,,
720,2025-11-13 06:38:05.887486,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,5000.0,0.0,20000.0,30000.0,2.5,0.0,TANDOORI-BREAKFAST-2C9966F2,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
719,2025-11-11 13:54:13.028910,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,LUNCH-TANDOORI-RASGULLA-3C2471BA,volumes,,North,No,,,voice_only,6.0,180000.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205500.0,,
718,2025-11-11 10:41:10.161225,APAC,850.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,0.0,0.0,300.0,420.0,8.0,0.0,2300512b-753c-4fa3-b065-91ec365fd7a7,volumes,0.0,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
717,2025-11-11 07:48:19.564383,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,10000.0,10000.0,10000.0,20000.0,30000.0,14.5,0.0,TANDOORI-CHAI-TIME-BREAKFAST-B388732F,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
716,2025-11-11 07:19:25.044446,India,50000.0,1.0,0.5,0.15,0.03,Nikhil,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,PANEER-BREAKFAST-CHAI-TIME-D4C0502B,volumes,,North,No,,,voice_only,8.0,240000.0,25500.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,0.0,0.0,0.0,288000.0,,
715,2025-11-11 06:23:37.256704,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-PLAIN-JANE-DC15453D,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
714,2025-11-07 09:02:34.979349,India,200000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,13.5,10.0,TANDOORI-BREAKFAST-8697DD69,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
713,2025-11-07 09:00:38.682033,India,200000.0,0.95,0.45,0.12,0.024,kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,13.5,20.0,BREAKFAST-MASALA-CHEESE-EB87E51F,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
712,2025-11-07 08:56:29.736241,India,150000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,10.5,10.0,PLAIN-JANE-BREAKFAST-CHAI-TIME-61EE6443,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
711,2025-11-07 08:55:26.712997,India,150000.0,0.95,0.45,0.12,0.024,kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,10.5,0.0,CHEESE-CHAI-TIME-BREAKFAST-D6B7C8BA,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
710,2025-11-07 08:19:53.827915,Europe,1650.0,0.0267,0.0082,0.008,0.008,Saathwik,$,0.0267,0.0082,0.008,0.008,0.0,500000.0,0.0,0.0,300.0,420.0,4.5,0.0,BREAKFAST-PANEER-CHAI-TIME-14984AB0,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
709,2025-11-07 08:18:05.376859,Europe,1650.0,0.0267,0.0082,0.008,0.008,Saathwik,$,0.0267,0.0082,0.008,0.008,0.0,500000.0,0.0,0.0,300.0,420.0,0.5,0.0,BREAKFAST-CHEESE-CHAI-TIME-6A64A44F,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
707,2025-11-06 09:18:24.287625,India,100000.0,1.0,0.45,0.15,0.03,Kat,₹,1.0,0.45,0.15,0.03,0.0,100000.0,0.0,0.0,20000.0,30000.0,9.5,0.0,4c5c1103-5a84-47ac-9a9b-54bd52854e15,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
702,2025-11-05 11:57:20.379426,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,50000.0,0.0,0.0,300.0,420.0,8.5,0.0,LUNCH-MARGHERITA-E3256A5C,volumes,,Rest of Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
701,2025-11-05 10:27:10.413151,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,50000.0,0.0,0.0,300.0,420.0,8.5,0.0,JALEBI-MARGHERITA-BREAKFAST-5978A475,volumes,,Rest of Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
700,2025-11-05 09:53:11.012543,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,50000.0,0.0,0.0,300.0,420.0,8.5,0.0,JALEBI-MARGHERITA-BREAKFAST-5978A475,volumes,,Rest of Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
699,2025-11-05 09:42:09.657227,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,50000.0,0.0,0.0,300.0,420.0,8.5,0.0,JALEBI-MARGHERITA-BREAKFAST-5978A475,volumes,,Rest of Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
698,2025-11-05 09:04:52.905204,India,250000.0,5.0,0.5,0.15,0.03,Kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,BREAKFAST-MARGHERITA-GARAM-02C15BD6,volumes,,South,No,,,voice_only,18.0,540000.0,150000.0,0.0,0.0,0.0,100000.0,150000.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.0,0.0,0.0,1170000.0,,
697,2025-11-05 05:40:16.753802,India,100000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,CHEESE-MIDNIGHT-SNACK-E4A86DCB,volumes,0.0,West,No,,,text_only,,,,,,,,,,,,,,,,,,,,
696,2025-11-04 09:25:26.025855,India,150000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,100000.0,100000.0,100000.0,20000.0,30000.0,8.5,0.0,TANDOORI-BREAKFAST-021BACDA,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
695,2025-11-03 11:35:06.822973,LATAM,1650.0,0.0267,0.016,0.0041,0.0041,Saathwik,$,0.0267,0.016,0.0041,0.0041,0.0,0.0,10000.0,10000.0,400.0,500.0,2.5,0.0,7a85482f-122c-4461-8928-6dac12fabb81,volumes,,Mexico,No,,,text_only,,,,,,,,,,,,,,,,,,,,
694,2025-11-03 11:32:53.784018,LATAM,1650.0,0.0267,0.016,0.0041,0.0041,Saathwik,$,0.0267,0.016,0.0041,0.0041,0.0,0.0,10000.0,10000.0,400.0,500.0,2.5,0.0,LUNCH-CHEESE-A90D9498,volumes,,Mexico,No,,,text_only,,,,,,,,,,,,,,,,,,,,
693,2025-10-31 18:10:05.891527,LATAM,3350.0,0.0154,0.0082,0.008,0.008,Mariana,$,0.0154,0.0082,0.008,0.008,36000.0,120000.0,0.0,0.0,400.0,500.0,7.5,10.0,DINNER-TANDOORI-75F9288A,volumes,,Brazil,No,,,text_only,,,,,,,,,,,,,,,,,,,,
692,2025-10-31 07:59:56.276455,India,100000.0,1.0,0.5,0.15,0.03,Gourav,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,CHAI-TIME-BREAKFAST-CHEESE-3983DAD8,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
691,2025-10-30 05:50:22.757407,Africa,850.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,9000.0,9000.0,9000.0,300.0,420.0,9.5,0.0,f7729e7c-ea88-43e2-8bea-03ab645d842e,volumes,,South Africa,No,,,,,,,,,,,,,,,,,,,,,,,
690,2025-10-29 10:13:38.514291,MENA,1650.0,0.0154,0.0108,0.008,0.008,Gargi Upadhyay,$,0.0154,0.0108,0.008,0.008,10000.0,5000.0,0.0,0.0,300.0,500.0,14.0,10.0,CHEESE-BREAKFAST-F9766033,volumes,,UAE,No,,,,,,,,,,,,,,,,,,,,,,,
689,2025-10-29 07:46:02.205195,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,20000.0,20000.0,0.0,0.0,20000.0,30000.0,5.5,10.0,MARGHERITA-SAMOSA-CHAI-TIME-076A9F67,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
688,2025-10-29 07:43:26.926357,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,20000.0,20000.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-CHAI-TIME-PLAIN-JANE-C8882B4F,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
687,2025-10-29 07:38:07.013376,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,20000.0,10000.0,10000.0,0.0,20000.0,30000.0,5.5,10.0,fb59d5d7-354a-468d-9995-0bea4145ea76,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
686,2025-10-28 19:52:12.075224,LATAM,3300.0,0.0267,0.016,0.008,0.008,Mariana,$,0.0267,0.016,0.008,0.008,0.0,0.0,0.0,0.0,400.0,500.0,0.0,0.0,EVENING-CHEESE-IDLI-6E7F35CC,bundle,1000.0,Brazil,No,,,,,,,,,,,,,,,,,,,,,,,
685,2025-10-28 07:27:35.566504,APAC,1250.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,50000.0,50000.0,50000.0,300.0,420.0,5.5,0.0,31ce78eb-96c3-4b37-a494-f853e85a5403,volumes,,,No,,,,,,,,,,,,,,,,,,,,,,,
684,2025-10-28 07:18:49.636598,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,3.0,0.0,BREAKFAST-CHEESE-CURRY-3F206E65,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
683,2025-10-28 07:18:43.552889,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,3.0,0.0,BREAKFAST-CHEESE-CURRY-3F206E65,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
682,2025-10-27 10:59:44.461802,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,3.0,0.0,BREAKFAST-CHEESE-CURRY-3F206E65,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
681,2025-10-27 10:59:09.458049,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,7.0,0.0,CHEESE-BREAKFAST-285358D8,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
680,2025-10-27 10:53:32.337663,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,7.0,0.0,CHEESE-BREAKFAST-285358D8,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
679,2025-10-27 10:50:32.171848,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,4.0,0.0,BREAKFAST-BIRYANI-MARGHERITA-DFBAA0C6,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
678,2025-10-27 09:10:55.605444,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,40000.0,20000.0,20000.0,30000.0,4.5,0.0,BREAKFAST-TANDOORI-72780488,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
677,2025-10-27 08:57:48.616993,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,0.0,CHAI-TIME-MARGHERITA-BREAKFAST-67023371,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
676,2025-10-27 08:12:14.693600,APAC,1250.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,100000.0,50000.0,300.0,420.0,2.5,0.0,c1142544-0610-4fcc-80ce-6c4e317d1d66,volumes,,,No,,,,,,,,,,,,,,,,,,,,,,,
675,2025-10-27 06:04:22.866582,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,10000.0,10000.0,300.0,420.0,4.0,0.0,TANDOORI-BREAKFAST-D00A7D03,volumes,,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
674,2025-10-24 17:59:37.941919,LATAM,3300.0,0.0267,0.0082,0.008,0.0041,Mariana,$,0.0267,0.0082,0.008,0.0041,0.0,3300000.0,0.0,11000000.0,400.0,500.0,0.0,0.0,DINNER-PANEER-EVENING-CHAI-1D65D14C,volumes,,Brazil,No,,,,,,,,,,,,,,,,,,,,,,,
673,2025-10-24 17:51:56.014101,LATAM,3300.0,0.0267,0.016,0.008,0.0041,Mariana,$,0.0267,0.016,0.008,0.0041,0.0,0.0,0.0,11000000.0,400.0,500.0,0.0,0.0,DINNER-EVENING-CHAI-PLAIN-JANE-4E12D69B,volumes,,Brazil,No,,,,,,,,,,,,,,,,,,,,,,,
672,2025-10-24 09:35:09.377942,India,150000.0,0.95,0.45,0.12,0.024,Saathwik,₹,0.95,0.45,0.12,0.024,50000.0,50000.0,100000.0,100000.0,20000.0,30000.0,12.5,20.0,MARGHERITA-BREAKFAST-146573D8,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
671,2025-10-23 13:58:06.012210,India,200000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,100000.0,100000.0,100000.0,20000.0,30000.0,15.5,20.0,LUNCH-TANDOORI-A5FF204F,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
670,2025-10-23 13:55:24.954704,India,150000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,12.5,0.0,LUNCH-MARGHERITA-09926103,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
669,2025-10-23 13:54:23.428762,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,9.5,0.0,BREAKFAST-BIRYANI-CHEESE-4B0B2FC7,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
668,2025-10-23 04:29:28.712572,India,100000.0,0.95,0.45,0.12,0.024,Nikhil,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,10.5,10.0,TANDOORI-MIDNIGHT-SNACK-EA70F28C,bundle,100000.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
667,2025-10-22 13:13:27.443801,India,150000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,0.0,0.0,20000.0,30000.0,2.0,10.0,MARGHERITA-LUNCH-449C73BF,volumes,,South,Yes,google_tts_wavenet,,,,,,,,,,,,,,,,,,,,,,
666,2025-10-22 12:34:09.629043,India,150000.0,1.0,0.5,0.15,0.03,Ankit ,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,0.0,0.0,20000.0,30000.0,5.5,10.0,PLAIN-JANE-LUNCH-CEA824AC,volumes,,South,Yes,google_tts_wavenet,,,,,,,,,,,,,,,,,,,,,,
665,2025-10-22 12:29:56.206414,India,150000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,0.0,0.0,20000.0,30000.0,3.5,10.0,ce1d9b74-7082-4d73-8983-94d26dd5765e,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
663,2025-10-22 09:56:58.828930,India,200000.0,1.0,0.5,0.15,0.03,Kat,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,0.0,0.0,20000.0,30000.0,5.5,10.0,ROTI-BREAKFAST-CHEESE-FEFDA912,volumes,,South,Yes,azure_stt,,,,,,,,,,,,,,,,,,,,,,
662,2025-10-22 09:35:36.588290,India,200000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,20000.0,5000.0,0.0,0.0,20000.0,30000.0,1.0,0.0,BREAKFAST-TANDOORI-MASALA-9EFA6DD7,volumes,,South,Yes,google_tts_neural2,,,,,,,,,,,,,,,,,,,,,,
661,2025-10-17 11:09:40.241995,APAC,850.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,50000.0,50000.0,50000.0,300.0,420.0,7.5,0.0,MARGHERITA-IDLI-LUNCH-FE68F459,volumes,,,No,,,,,,,,,,,,,,,,,,,,,,,
660,2025-10-17 10:37:04.646758,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,9.5,0.0,BREAKFAST-BIRYANI-CHEESE-4B0B2FC7,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
659,2025-10-16 11:42:21.510794,India,150000.0,1.0,0.5,0.15,0.03,Saathwik,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,10.0,PANEER-LUNCH-5DD4F6E0,volumes,0.0,South,No,,,,,,,,,,,,,,,,,,,,,,,
658,2025-10-16 11:40:39.268436,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,0.0,0.0,0.0,300.0,420.0,10.0,0.0,GULAB-JAMUN-LUNCH-MARGHERITA-F2D23D27,volumes,0.0,Rest of Africa,No,,,,,,,,,,,,,,,,,,,,,,,
657,2025-10-16 11:36:50.366767,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,0.0,0.0,0.0,300.0,420.0,10.0,0.0,GULAB-JAMUN-LUNCH-MARGHERITA-F2D23D27,volumes,0.0,Rest of Africa,No,,,,,,,,,,,,,,,,,,,,,,,
656,2025-10-16 11:18:35.243588,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,0.0,0.0,0.0,300.0,420.0,10.0,0.0,MARGHERITA-LUNCH-B3ABAB98,volumes,0.0,Nigeria,No,,,,,,,,,,,,,,,,,,,,,,,
655,2025-10-16 06:43:58.933526,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,10.0,PANEER-BREAKFAST-6443881A,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
654,2025-10-16 06:42:41.835638,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,10.0,BREAKFAST-PANEER-62236195,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
653,2025-10-16 06:34:51.280765,India,100000.0,1.0,0.5,0.15,0.03,Ashish Singh,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,4.5,10.0,MARGHERITA-BREAKFAST-1741ADE8,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
652,2025-10-15 12:10:34.887726,India,400000.0,0.95,0.4,0.15,0.03,Puru,₹,0.95,0.4,0.15,0.03,50000.0,150000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,PANEER-LUNCH-6885D409,volumes,,West,No,,,,,,,,,,,,,,,,,,,,,,,
651,2025-10-15 10:23:21.164105,Africa,850.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,0.0,30000.0,0.0,0.0,300.0,420.0,9.0,0.0,79160f84-a02d-456d-943b-e8588fe0b79f,volumes,,South Africa,No,,,,,,,,,,,,,,,,,,,,,,,
650,2025-10-15 08:47:53.693318,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,4.5,10.0,767ef6a5-ae6b-49e2-be78-cd2569ff48b6,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
